Codice,Nome,Descrizione,Prezzo,Link Foto,Disponibilità
02-SSC-9300,SonicWall Advanced Protection Service Suite For NSa 6700 - 1 Year - 02-SSC-9300,"Recommended for 2500 or More User Network | Threat Prevention Throughput: 19 Gbps | Site-to-Site VPN Tunnels: 6,000 | Concurrent Sessions: 8,000,000 | Includes 1 Year Advanced Protection Service Suite | Manufacturer Part #: 02-SSC-9300",18125.1,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-7049,SonicWall Network Security Manager Essential With Management And 7-Day Reporting For TZ270 - 1 Year - 02-SSC-7049,"Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-7049",120.58,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
02-SSC-1768,SonicWall 24x7 Support for SonicWall TZ350 - 2 Year - 02-SSC-1768,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-0621,326.17,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_4.jpg,Prodotto non disponibile
02-SSC-9877,SonicWall Advanced Protection Service Suite For NSa 5700 - 2 Year - 02-SSC-9877,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Cloud Management and Cloud based Reporting | Manufacturer Part #: 02-SSC-9877",18892.13,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9919,SonicWall Content Filtering Service Premium Business Edition For NSa 5700 - 2 Year - 02-SSC-9919,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 02-SSC-9919,6556.59,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9871,SonicWall Essential Protection Service Suite For NSa 5700 - 2 Year - 02-SSC-9871,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Manufacturer Part #: 02-SSC-9871",17238.66,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9925,"SonicWall Gateway Anti-Malware, Intrusion Prevention And Application Control For NSa 5700 - 2 Year - 02-SSC-9925",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 02-SSC-9925,7023.16,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6979,"SonicWall Network Security Manager Advanced With Management, Reporting, Analytics For TZ270 - 3 Year - 02-SSC-6979","Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-6979",985.45,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
02-SSC-9991,SonicWall Essential Protection Service Suite for NSSP 10700 2 Year - 02-SSC-9991,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-9991",46863.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9937,SonicWall 24X7 Support for NSSP 10700 2 Year - 02-SSC-9937,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates for all software and firmware updates and upgrades | Hardware Replacement Advance Exchange for replacement of defective hardware | Support Tools for access to SonicWall's electronic support tools | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-9937,14566.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9973,SonicWall Standard Support for NSSP 10700 2 Year - 02-SSC-9973,"Telephone/Email/Web-based Support for technical assistance during local business hours (8:00 am - 5:00 pm, local time, Monday - Friday) | Software/Firmware Updates - For all software and firmware updates and upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-9973",10764.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-1671,SonicWall Network Security Manager Essential With Management And 7-day Reporting for NSSP 10700 5 Year - 02-SSC-1671,Descrizione non disponibile,11178.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0639,SonicWall Comprehensive Gateway Security Suite Bundle for SonicWall TZ300 - 2 Year - 01-SSC-0639,ICSA-certified gateway anti-virus and anti-spyware protection | Cutting-edge IPS technology | Application intelligence and control | Content filtering | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-0639,921.98,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_102_2.jpg,Prodotto non disponibile
02-SSC-6662,SonicWall Capture Advanced Threat Protection Service for TZ270 - 2 Year - 02-SSC-6662,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-6662,321.3,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6674,SonicWall Comprehensive Anti-spam Service for TZ270 - 2 Year - 02-SSC-6674,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-6674,361.47,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6686,SonicWall Content Filtering Service for TZ270 - 2 Year - 02-SSC-6686,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-6686,361.47,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6746,SonicWall Essential Protection Service Suite for TZ270 - 2 Year - 02-SSC-6746,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-6746",682.77,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6488,"SonicWall Gateway Anti-malware, Intrusion Prevention And Application Control for TZ470W - 2 Year - 02-SSC-6488",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-6488,549.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-4999,"SonicWall Network Security Manager Advanced With Management, Reporting, And Analytics For TZ670 - 1 Year - 02-SSC-4999","Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-4999",746.36,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
02-SSC-7237,SonicWall Threat Protection Service Suite for TZ270 - 3 Year - 02-SSC-7237,"Includes Gateway Anti-Virus, Intrusion Prevention, Application Control | Content Filtering Service to block illegal & unproductive sites | 24x7 SonicWall Support via phone, email, or web-based portal | Includes 1 Year SonicWall Advanced Protection Service Suite | Manufacturer Part #: 02-SSC-7237",895.86,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
02-SSC-6711,"SonicWall Gateway Anti-Malware, Intrusion Prevention, and Application Control for TZ270 - 3 Year - 02-SSC-6711",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 02-SSC-6711,385.56,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
02-SSC-9301,SonicWall Advanced Protection Service Suite For NSa 6700 - 2 Year - 02-SSC-9301,"Recommended for 2500 or More User Network | Threat Prevention Throughput: 19 Gbps | Site-to-Site VPN Tunnels: 6,000 | Concurrent Sessions: 8,000,000 | Includes 2 Years Advanced Protection Service Suite | Manufacturer Part #: 02-SSC-9301",30812.67,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-7050,SonicWall Network Security Manager Essential With Management And 7-Day Reporting For TZ270 - 2 Year - 02-SSC-7050,"Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-7050",204.99,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
02-SSC-9878,SonicWall Advanced Protection Service Suite For NSa 5700 - 3 Year - 02-SSC-9878,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Cloud Management and Cloud based Reporting | Manufacturer Part #: 02-SSC-9878",26671.25,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9920,SonicWall Content Filtering Service Premium Business Edition For NSa 5700 - 3 Year - 02-SSC-9920,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 02-SSC-9920,9256.36,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9872,SonicWall Essential Protection Service Suite For NSa 5700 - 3 Year - 02-SSC-9872,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Manufacturer Part #: 02-SSC-9872",24336.94,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9926,"SonicWall Gateway Anti-Malware, Intrusion Prevention And Application Control For NSa 5700 - 3 Year - 02-SSC-9926",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 02-SSC-9926,9915.05,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-7051,SonicWall Network Security Manager Essential With Management And 7-Day Reporting For TZ270 - 3 Year - 02-SSC-7051,"Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-7051",289.4,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
